ID,Origin_LONG,Origin_LAT,Destination_LONG,Destination_LAT,DIST,DUR,,,,,,
8010,-43.880089,-19.630027,-43.868917,-19.660512,0,0,,,,,0,0
8011,-43.880089,-19.630027,-43.867017,-19.657715,0,0,,,,,0,0
8012,-43.880089,-19.630027,-43.912076,-19.6796,0,0,,,,,0,0
8013,-43.880089,-19.630027,-43.914368,-19.680459,0,0,,,,,0,0
8014,-43.880089,-19.630027,-43.888611,-19.676222,0,0,,,,,0,0
8015,-43.880089,-19.630027,-43.890232,-19.677258,0,0,,,,,0,0
8016,-43.880089,-19.630027,-43.892038,-19.618388,0,0,,,,,0,0
8017,-43.880089,-19.630027,-43.888789,-19.616173,0,0,,,,,0,0
8018,-43.880089,-19.630027,-43.904396,-19.627922,0,0,,,,,0,0
8019,-43.880089,-19.630027,-43.905374,-19.629867,0,0,,,,,0,0
8020,-43.880089,-19.630027,-43.876015,-19.580069,0,0,,,,,0,0
8021,-43.880089,-19.630027,-43.885587,-19.597796,0,0,,,,,0,0
8022,-43.880089,-19.630027,-43.908844,-19.601224,0,0,,,,,0,0
8023,-43.880089,-19.630027,-43.909191,-19.604362,0,0,,,,,0,0
8024,-43.880089,-19.630027,-43.894523,-19.686792,0,0,,,,,0,0
8025,-43.880089,-19.630027,-43.91043,-19.662867,0,0,,,,,0,0
8026,-43.880089,-19.630027,-51.404239,-19.182251,0,0,,,,,0,0
8027,-43.880089,-19.630027,-51.371731,-19.135087,0,0,,,,,0,0
8028,-43.880089,-19.630027,-51.397089,-19.184271,0,0,,,,,0,0
8029,-43.884944,-19.635291,-43.887816,-19.628894,892,97,,,,,892.12,96.71
8030,-43.884944,-19.635291,-43.886362,-19.623762,1924,209,,,,,1923.66,209.01
8031,-43.884944,-19.635291,-43.882329,-19.637045,710,92,,,,,709.87,92.08
8032,-43.884944,-19.635291,-43.885555,-19.638949,543,62,,,,,542.57,61.91
8033,-43.884944,-19.635291,-43.882628,-19.639586,762,142,,,,,762.41,141.81
8034,-43.884944,-19.635291,-43.869021,-19.640799,2249,274,,,,,2248.84,273.65
8035,-43.884944,-19.635291,-43.8721,-19.645243,2415,226,,,,,2414.51,226.34
8036,-43.884944,-19.635291,-43.878554,-19.649927,2301,243,,,,,2301.21,242.63
8037,-43.884944,-19.635291,-43.874361,-19.65039,2592,256,,,,,2591.9,255.7
8038,-43.884944,-19.635291,-43.874658,-19.654504,2911,263,,,,,2910.61,262.71
8039,-43.884944,-19.635291,-43.890344,-19.646015,2075,259,,,,,2074.78,259.43
8040,-43.884944,-19.635291,-43.875715,-19.666802,4378,402,,,,,4378.44,401.87
8041,-43.884944,-19.635291,-43.901752,-19.649969,3636,509,,,,,3636.28,509.08
8042,-43.884944,-19.635291,-43.90361,-19.647461,5034,493,,,,,5033.94,493.38
8043,-43.884944,-19.635291,-43.90646,-19.649462,6612,567,,,,,6612.27,566.73
8044,-43.884944,-19.635291,-43.931177,-19.664378,10970,839,,,,,10970.47,839.48
8045,-43.884944,-19.635291,-43.908711,-19.648155,5348,517,,,,,5347.69,516.63
8046,-43.884944,-19.635291,-43.916438,-19.638972,5157,465,,,,,5156.75,465.11
8047,-43.884944,-19.635291,-43.908495,-19.63815,4199,416,,,,,4199.32,415.97
8048,-43.884944,-19.635291,-43.901174,-19.634979,3121,305,,,,,3121.09,305.15
8049,-43.884944,-19.635291,-43.89168,-19.628555,1760,200,,,,,1760.36,200.4
8050,-43.884944,-19.635291,-43.90219,-19.626891,3019,349,,,,,3018.89,348.51
8051,-43.884944,-19.635291,-43.903074,-19.625283,3801,373,,,,,3801.14,373.15
8052,-43.884944,-19.635291,-43.909308,-19.606419,5346,512,,,,,5346.13,511.62
8053,-43.884944,-19.635291,-43.910928,-19.605063,5594,531,,,,,5593.6,530.86
8054,-43.884944,-19.635291,-43.905764,-19.596147,6866,648,,,,,6866.42,648.36
8055,-43.884944,-19.635291,-43.904896,-19.601687,4910,443,,,,,4909.52,442.9
8056,-43.884944,-19.635291,-43.835316,-19.647693,6942,688,,,,,6941.76,687.59
8057,-43.884944,-19.635291,-43.928335,-19.670593,12593,906,,,,,12592.61,905.65
8058,-43.884944,-19.635291,-43.935533,-19.660824,11561,910,,,,,11561.26,909.59
8059,-43.884944,-19.635291,-43.904992,-19.591055,7042,696,,,,,7041.56,696.22
8060,-43.884944,-19.635291,-43.896709,-19.6241,2855,275,,,,,2854.96,274.71
8061,-43.884944,-19.635291,-43.896466,-19.626741,2155,249,,,,,2154.51,248.88
8062,-43.884944,-19.635291,-43.889997,-19.625367,1741,180,,,,,1740.53,180.22
8063,-43.884944,-19.635291,-43.891097,-19.62513,1908,228,,,,,1907.99,227.55
8064,-43.884944,-19.635291,-43.880089,-19.630027,1439,243,,,,,1439.02,242.62
8065,-43.884944,-19.635291,-43.884944,-19.635291,0,0,,,,,0,0
8066,-43.884944,-19.635291,-43.884016,-19.641878,983,121,,,,,982.91,120.6
8067,-43.884944,-19.635291,-43.881444,-19.64237,1580,162,,,,,1580.26,161.91
8068,-43.884944,-19.635291,-43.879083,-19.642614,1565,153,,,,,1564.7,153.4
8069,-43.884944,-19.635291,-43.879921,-19.640267,1245,139,,,,,1244.99,138.93
8070,-43.884944,-19.635291,-43.873252,-19.640948,2171,221,,,,,2171.45,221.36
8071,-43.884944,-19.635291,-43.876184,-19.642382,1685,188,,,,,1685.4,187.92
8072,-43.884944,-19.635291,-43.86873,-19.648669,3258,343,,,,,3257.66,342.91
8073,-43.884944,-19.635291,-43.873966,-19.648314,2421,223,,,,,2421.45,223.14
8074,-43.884944,-19.635291,-43.876366,-19.648344,2251,233,,,,,2251.3,232.83
8075,-43.884944,-19.635291,-43.878041,-19.645779,1846,193,,,,,1845.76,193.24
8076,-43.884944,-19.635291,-43.880367,-19.645593,1730,162,,,,,1730.47,161.72
8077,-43.884944,-19.635291,-43.882307,-19.646324,1530,144,,,,,1530.26,143.52
8078,-43.884944,-19.635291,-43.864303,-19.65104,3613,342,,,,,3612.81,342.27
8079,-43.884944,-19.635291,-43.86371,-19.6557,0,0,,,,,0,0
8080,-43.884944,-19.635291,-43.870096,-19.65158,0,0,,,,,0,0
8081,-43.884944,-19.635291,-43.870192,-19.656439,0,0,,,,,0,0
8082,-43.884944,-19.635291,-43.874499,-19.658941,0,0,,,,,0,0
8083,-43.884944,-19.635291,-43.866814,-19.665944,0,0,,,,,0,0
8084,-43.884944,-19.635291,-43.879443,-19.658127,0,0,,,,,0,0
8085,-43.884944,-19.635291,-43.880927,-19.656717,0,0,,,,,0,0
8086,-43.884944,-19.635291,-43.888359,-19.658404,0,0,,,,,0,0
8087,-43.884944,-19.635291,-43.88647,-19.655111,0,0,,,,,0,0
8088,-43.884944,-19.635291,-43.886717,-19.65247,0,0,,,,,0,0
8089,-43.884944,-19.635291,-43.89113,-19.650488,0,0,,,,,0,0
8090,-43.884944,-19.635291,-43.878139,-19.66958,0,0,,,,,0,0
8091,-43.884944,-19.635291,-43.891364,-19.672946,0,0,,,,,0,0
8092,-43.884944,-19.635291,-43.883149,-19.674229,0,0,,,,,0,0
8093,-43.884944,-19.635291,-43.888391,-19.679523,0,0,,,,,0,0
8094,-43.884944,-19.635291,-43.906471,-19.652702,0,0,,,,,0,0
8095,-43.884944,-19.635291,-43.899851,-19.645832,0,0,,,,,0,0
8096,-43.884944,-19.635291,-43.90252,-19.645469,0,0,,,,,0,0
8097,-43.884944,-19.635291,-43.906929,-19.652204,0,0,,,,,0,0
8098,-43.884944,-19.635291,-43.912985,-19.656827,0,0,,,,,0,0
8099,-43.884944,-19.635291,-43.914629,-19.672628,0,0,,,,,0,0
8100,-43.884944,-19.635291,-43.917691,-19.651919,0,0,,,,,0,0
8101,-43.884944,-19.635291,-43.909459,-19.651335,0,0,,,,,0,0
8102,-43.884944,-19.635291,-43.911272,-19.638229,0,0,,,,,0,0
8103,-43.884944,-19.635291,-43.903268,-19.637818,0,0,,,,,0,0
8104,-43.884944,-19.635291,-43.905692,-19.642052,0,0,,,,,0,0
8105,-43.884944,-19.635291,-43.903487,-19.64332,0,0,,,,,0,0
8106,-43.884944,-19.635291,-43.893801,-19.630253,0,0,,,,,0,0
8107,-43.884944,-19.635291,-43.895888,-19.633426,0,0,,,,,0,0
8108,-43.884944,-19.635291,-43.909745,-19.631956,0,0,,,,,0,0
8109,-43.884944,-19.635291,-43.919088,-19.634054,0,0,,,,,0,0
8110,-43.884944,-19.635291,-43.900854,-19.627733,0,0,,,,,0,0
8111,-43.884944,-19.635291,-43.902047,-19.620749,0,0,,,,,0,0
8112,-43.884944,-19.635291,-43.909035,-19.625593,0,0,,,,,0,0
8113,-43.884944,-19.635291,-43.90726,-19.609734,0,0,,,,,0,0
8114,-43.884944,-19.635291,-43.907581,-19.607453,0,0,,,,,0,0
8115,-43.884944,-19.635291,-43.910681,-19.597121,0,0,,,,,0,0
8116,-43.884944,-19.635291,-43.908365,-19.59731,0,0,,,,,0,0
8117,-43.884944,-19.635291,-43.904545,-19.599376,0,0,,,,,0,0
8118,-43.884944,-19.635291,-43.905956,-19.602944,0,0,,,,,0,0
8119,-43.884944,-19.635291,-43.90425,-19.607577,0,0,,,,,0,0
8120,-43.884944,-19.635291,-43.8562,-19.653379,0,0,,,,,0,0
8121,-43.884944,-19.635291,-43.855257,-19.664662,0,0,,,,,0,0
8122,-43.884944,-19.635291,-43.835004,-19.613325,0,0,,,,,0,0
8123,-43.884944,-19.635291,-43.931548,-19.633201,0,0,,,,,0,0
8124,-43.884944,-19.635291,-43.902263,-19.589971,0,0,,,,,0,0
8125,-43.884944,-19.635291,-43.904758,-19.587131,0,0,,,,,0,0
8126,-43.884944,-19.635291,-43.900299,-19.568602,0,0,,,,,0,0
8127,-43.884944,-19.635291,-43.91316,-19.648971,0,0,,,,,0,0
8128,-43.884944,-19.635291,-43.906578,-19.593924,0,0,,,,,0,0
8129,-43.884944,-19.635291,-43.906902,-19.593681,0,0,,,,,0,0
8130,-43.884944,-19.635291,-43.905009,-19.592915,0,0,,,,,0,0
8131,-43.884944,-19.635291,-43.900847,-19.644364,0,0,,,,,0,0
8132,-43.884944,-19.635291,-43.914656,-19.65363,0,0,,,,,0,0
8133,-43.884944,-19.635291,-43.910848,-19.654249,0,0,,,,,0,0
8134,-43.884944,-19.635291,-43.897169,-19.630133,0,0,,,,,0,0
8135,-43.884944,-19.635291,-43.899606,-19.631696,0,0,,,,,0,0
8136,-43.884944,-19.635291,-43.893764,-19.670226,0,0,,,,,0,0
8137,-43.884944,-19.635291,-43.890554,-19.669517,0,0,,,,,0,0
8138,-43.884944,-19.635291,-43.939093,-19.629064,0,0,,,,,0,0
8139,-43.884944,-19.635291,-43.919074,-19.648968,0,0,,,,,0,0
8140,-43.884944,-19.635291,-43.940653,-19.655266,0,0,,,,,0,0
8141,-43.884944,-19.635291,-43.900183,-19.629116,0,0,,,,,0,0
8142,-43.884944,-19.635291,-43.897816,-19.628832,0,0,,,,,0,0
8143,-43.884944,-19.635291,-43.916045,-19.633432,0,0,,,,,0,0
8144,-43.884944,-19.635291,-43.916412,-19.633451,0,0,,,,,0,0
8145,-43.884944,-19.635291,-43.913106,-19.628393,0,0,,,,,0,0
8146,-43.884944,-19.635291,-43.914878,-19.629806,0,0,,,,,0,0
8147,-43.884944,-19.635291,-43.912023,-19.592381,0,0,,,,,0,0
8148,-43.884944,-19.635291,-43.911289,-19.592478,0,0,,,,,0,0
8149,-43.884944,-19.635291,-43.906783,-19.590823,0,0,,,,,0,0
8150,-43.884944,-19.635291,-43.90548,-19.589524,0,0,,,,,0,0
8151,-43.884944,-19.635291,-43.907086,-19.598337,0,0,,,,,0,0
8152,-43.884944,-19.635291,-43.906269,-19.600281,0,0,,,,,0,0
8153,-43.884944,-19.635291,-43.897551,-19.620988,0,0,,,,,0,0
8154,-43.884944,-19.635291,-43.900884,-19.618184,0,0,,,,,0,0
8155,-43.884944,-19.635291,-43.90096,-19.587181,0,0,,,,,0,0
8156,-43.884944,-19.635291,-43.901366,-19.587546,0,0,,,,,0,0
8157,-43.884944,-19.635291,-43.897691,-19.584611,0,0,,,,,0,0
8158,-43.884944,-19.635291,-43.902877,-19.588517,0,0,,,,,0,0
8159,-43.884944,-19.635291,-43.901586,-19.589772,0,0,,,,,0,0
8160,-43.884944,-19.635291,-43.889328,-19.608436,0,0,,,,,0,0
8161,-43.884944,-19.635291,-43.889319,-19.613646,0,0,,,,,0,0
8162,-43.884944,-19.635291,-43.889659,-19.665607,0,0,,,,,0,0
8163,-43.884944,-19.635291,-43.886188,-19.665707,0,0,,,,,0,0
8164,-43.884944,-19.635291,-43.887535,-19.663615,0,0,,,,,0,0
8165,-43.884944,-19.635291,-43.888583,-19.666894,0,0,,,,,0,0
8166,-43.884944,-19.635291,-43.888844,-19.668833,0,0,,,,,0,0
8167,-43.884944,-19.635291,-43.903767,-19.648578,0,0,,,,,0,0
8168,-43.884944,-19.635291,-43.904599,-19.649988,0,0,,,,,0,0
8169,-43.884944,-19.635291,-43.916107,-19.650046,0,0,,,,,0,0
8170,-43.884944,-19.635291,-43.916302,-19.646834,0,0,,,,,0,0
8171,-43.884944,-19.635291,-43.9159,-19.637532,0,0,,,,,0,0
8172,-43.884944,-19.635291,-43.91389,-19.637783,0,0,,,,,0,0
8173,-43.884944,-19.635291,-43.907854,-19.592234,0,0,,,,,0,0
8174,-43.884944,-19.635291,-43.910601,-19.59007,0,0,,,,,0,0
8175,-43.884944,-19.635291,-43.887176,-19.637988,0,0,,,,,0,0
8176,-43.884944,-19.635291,-43.88679,-19.640771,0,0,,,,,0,0
8177,-43.884944,-19.635291,-43.884394,-19.666874,0,0,,,,,0,0
8178,-43.884944,-19.635291,-43.884336,-19.663536,0,0,,,,,0,0
8179,-43.884944,-19.635291,-43.918654,-19.665134,0,0,,,,,0,0
8180,-43.884944,-19.635291,-43.91609,-19.655881,0,0,,,,,0,0
8181,-43.884944,-19.635291,-43.916603,-19.634788,0,0,,,,,0,0
8182,-43.884944,-19.635291,-43.913155,-19.634636,0,0,,,,,0,0
8183,-43.884944,-19.635291,-43.899963,-19.613998,0,0,,,,,0,0
8184,-43.884944,-19.635291,-43.899687,-19.606162,0,0,,,,,0,0
8185,-43.884944,-19.635291,-43.896424,-19.611028,0,0,,,,,0,0
8186,-43.884944,-19.635291,-43.896972,-19.593068,0,0,,,,,0,0
8187,-43.884944,-19.635291,-43.900061,-19.595444,0,0,,,,,0,0
8188,-43.884944,-19.635291,-43.894138,-19.598335,0,0,,,,,0,0
8189,-43.884944,-19.635291,-43.893811,-19.604682,0,0,,,,,0,0
8190,-43.884944,-19.635291,-43.897331,-19.603655,0,0,,,,,0,0
8191,-43.884944,-19.635291,-43.901021,-19.601781,0,0,,,,,0,0
8192,-43.884944,-19.635291,-43.900053,-19.599668,0,0,,,,,0,0
8193,-43.884944,-19.635291,-43.89626,-19.60104,0,0,,,,,0,0
8194,-43.884944,-19.635291,-43.93517,-19.661016,0,0,,,,,0,0
8195,-43.884944,-19.635291,-43.937106,-19.660192,0,0,,,,,0,0
8196,-43.884944,-19.635291,-43.919783,-19.621652,0,0,,,,,0,0
8197,-43.884944,-19.635291,-43.921477,-19.608382,0,0,,,,,0,0
8198,-43.884944,-19.635291,-43.909054,-19.642838,0,0,,,,,0,0
8199,-43.884944,-19.635291,-43.912199,-19.64297,0,0,,,,,0,0
8200,-43.884944,-19.635291,-43.903093,-19.632624,0,0,,,,,0,0
8201,-43.884944,-19.635291,-43.905684,-19.632341,0,0,,,,,0,0
8202,-43.884944,-19.635291,-43.870231,-19.637962,0,0,,,,,0,0
8203,-43.884944,-19.635291,-43.8796,-19.636101,0,0,,,,,0,0
8204,-43.884944,-19.635291,-43.873138,-19.631576,0,0,,,,,0,0
8205,-43.884944,-19.635291,-43.88001,-19.634109,0,0,,,,,0,0
8206,-43.884944,-19.635291,-43.898519,-19.622424,0,0,,,,,0,0
8207,-43.884944,-19.635291,-43.900916,-19.624481,0,0,,,,,0,0
8208,-43.884944,-19.635291,-43.887247,-19.633683,0,0,,,,,0,0
8209,-43.884944,-19.635291,-43.894431,-19.625344,0,0,,,,,0,0
8210,-43.884944,-19.635291,-43.893167,-19.626828,0,0,,,,,0,0
8211,-43.884944,-19.635291,-43.883963,-19.650202,0,0,,,,,0,0
8212,-43.884944,-19.635291,-43.886291,-19.647427,0,0,,,,,0,0
8213,-43.884944,-19.635291,-43.908902,-19.634638,0,0,,,,,0,0
8214,-43.884944,-19.635291,-43.908705,-19.635958,0,0,,,,,0,0
8215,-43.884944,-19.635291,-43.91027,-19.629123,0,0,,,,,0,0
8216,-43.884944,-19.635291,-43.907624,-19.630851,0,0,,,,,0,0
8217,-43.884944,-19.635291,-43.906315,-19.605177,0,0,,,,,0,0
8218,-43.884944,-19.635291,-43.904322,-19.603605,0,0,,,,,0,0
8219,-43.884944,-19.635291,-43.877541,-19.63967,0,0,,,,,0,0
8220,-43.884944,-19.635291,-43.875605,-19.639262,0,0,,,,,0,0
8221,-43.884944,-19.635291,-43.894747,-19.621918,0,0,,,,,0,0
8222,-43.884944,-19.635291,-43.892466,-19.623253,0,0,,,,,0,0
8223,-43.884944,-19.635291,-43.90424,-19.615692,0,0,,,,,0,0
8224,-43.884944,-19.635291,-43.905849,-19.615717,0,0,,,,,0,0
8225,-43.884944,-19.635291,-43.906026,-19.615777,0,0,,,,,0,0
8226,-43.884944,-19.635291,-43.908313,-19.621627,0,0,,,,,0,0
8227,-43.884944,-19.635291,-43.862806,-19.599422,0,0,,,,,0,0
8228,-43.884944,-19.635291,-43.893944,-19.657715,0,0,,,,,0,0
8229,-43.884944,-19.635291,-43.901936,-19.595025,0,0,,,,,0,0
8230,-43.884944,-19.635291,-43.901976,-19.593303,0,0,,,,,0,0
8231,-43.884944,-19.635291,-43.901848,-19.596393,0,0,,,,,0,0
8232,-43.884944,-19.635291,-43.901741,-19.597045,0,0,,,,,0,0
8233,-43.884944,-19.635291,-43.868917,-19.660512,0,0,,,,,0,0
8234,-43.884944,-19.635291,-43.867017,-19.657715,0,0,,,,,0,0
8235,-43.884944,-19.635291,-43.912076,-19.6796,0,0,,,,,0,0
8236,-43.884944,-19.635291,-43.914368,-19.680459,0,0,,,,,0,0
8237,-43.884944,-19.635291,-43.888611,-19.676222,0,0,,,,,0,0
8238,-43.884944,-19.635291,-43.890232,-19.677258,0,0,,,,,0,0
8239,-43.884944,-19.635291,-43.892038,-19.618388,0,0,,,,,0,0
8240,-43.884944,-19.635291,-43.888789,-19.616173,0,0,,,,,0,0
8241,-43.884944,-19.635291,-43.904396,-19.627922,0,0,,,,,0,0
8242,-43.884944,-19.635291,-43.905374,-19.629867,0,0,,,,,0,0
8243,-43.884944,-19.635291,-43.876015,-19.580069,0,0,,,,,0,0
8244,-43.884944,-19.635291,-43.885587,-19.597796,0,0,,,,,0,0
8245,-43.884944,-19.635291,-43.908844,-19.601224,0,0,,,,,0,0
8246,-43.884944,-19.635291,-43.909191,-19.604362,0,0,,,,,0,0
8247,-43.884944,-19.635291,-43.894523,-19.686792,0,0,,,,,0,0
8248,-43.884944,-19.635291,-43.91043,-19.662867,0,0,,,,,0,0
8249,-43.884944,-19.635291,-51.404239,-19.182251,0,0,,,,,0,0
8250,-43.884944,-19.635291,-51.371731,-19.135087,0,0,,,,,0,0
8251,-43.884944,-19.635291,-51.397089,-19.184271,0,0,,,,,0,0
8252,-43.884016,-19.641878,-43.887816,-19.628894,1658,165,,,,,1657.6,165.13
8253,-43.884016,-19.641878,-43.886362,-19.623762,2689,277,,,,,2689.14,277.42
8254,-43.884016,-19.641878,-43.882329,-19.637045,1337,149,,,,,1337.43,149.47
8255,-43.884016,-19.641878,-43.885555,-19.638949,496,65,,,,,495.83,65.35
8256,-43.884016,-19.641878,-43.882628,-19.639586,474,90,,,,,473.65,90.32
8257,-43.884016,-19.641878,-43.869021,-19.640799,2116,310,,,,,2116.17,309.99
8258,-43.884016,-19.641878,-43.8721,-19.645243,1538,227,,,,,1538.15,227.2
8259,-43.884016,-19.641878,-43.878554,-19.649927,1291,178,,,,,1291.38,178.09
8260,-43.884016,-19.641878,-43.874361,-19.65039,1582,191,,,,,1582.07,191.16
8261,-43.884016,-19.641878,-43.874658,-19.654504,2235,216,,,,,2234.91,215.84
8262,-43.884016,-19.641878,-43.890344,-19.646015,1399,213,,,,,1399.08,212.56
8263,-43.884016,-19.641878,-43.875715,-19.666802,3703,355,,,,,3702.74,355
8264,-43.884016,-19.641878,-43.901752,-19.649969,2961,462,,,,,2960.58,462.21
8265,-43.884016,-19.641878,-43.90361,-19.647461,5799,562,,,,,5799.42,561.8
8266,-43.884016,-19.641878,-43.90646,-19.649462,7378,635,,,,,7377.75,635.15
8267,-43.884016,-19.641878,-43.931177,-19.664378,11736,908,,,,,11735.95,907.9
8268,-43.884016,-19.641878,-43.908711,-19.648155,6113,585,,,,,6113.17,585.05
8269,-43.884016,-19.641878,-43.916438,-19.638972,5922,534,,,,,5922.23,533.53
8270,-43.884016,-19.641878,-43.908495,-19.63815,4965,484,,,,,4964.8,484.39
8271,-43.884016,-19.641878,-43.901174,-19.634979,3887,374,,,,,3886.57,373.57
8272,-43.884016,-19.641878,-43.89168,-19.628555,2526,269,,,,,2525.85,268.82
8273,-43.884016,-19.641878,-43.90219,-19.626891,3784,417,,,,,3784.37,416.92
8274,-43.884016,-19.641878,-43.903074,-19.625283,4567,442,,,,,4566.62,441.57
8275,-43.884016,-19.641878,-43.909308,-19.606419,6112,580,,,,,6111.61,580.04
8276,-43.884016,-19.641878,-43.910928,-19.605063,6359,599,,,,,6359.08,599.28
8277,-43.884016,-19.641878,-43.905764,-19.596147,7632,717,,,,,7631.9,716.77
8278,-43.884016,-19.641878,-43.904896,-19.601687,5675,511,,,,,5675,511.32
8279,-43.884016,-19.641878,-43.835316,-19.647693,5932,623,,,,,5931.93,623.05
8280,-43.884016,-19.641878,-43.928335,-19.670593,13358,974,,,,,13358.09,974.06
8281,-43.884016,-19.641878,-43.935533,-19.660824,12327,978,,,,,12326.74,978
8282,-43.884016,-19.641878,-43.904992,-19.591055,7807,765,,,,,7807.05,764.64
8283,-43.884016,-19.641878,-43.896709,-19.6241,3620,343,,,,,3620.44,343.13
8284,-43.884016,-19.641878,-43.896466,-19.626741,2920,317,,,,,2919.99,317.29
8285,-43.884016,-19.641878,-43.889997,-19.625367,2506,249,,,,,2506.01,248.64
8286,-43.884016,-19.641878,-43.891097,-19.62513,2673,296,,,,,2673.47,295.97
8287,-43.884016,-19.641878,-43.880089,-19.630027,2205,311,,,,,2204.5,311.04
8288,-43.884016,-19.641878,-43.884944,-19.635291,1046,124,,,,,1045.79,123.59
8289,-43.884016,-19.641878,-43.884016,-19.641878,0,0,,,,,0,0
8290,-43.884016,-19.641878,-43.881444,-19.64237,392,78,,,,,392.39,77.71
8291,-43.884016,-19.641878,-43.879083,-19.642614,624,106,,,,,623.7,105.85
8292,-43.884016,-19.641878,-43.879921,-19.640267,707,133,,,,,707.36,133.15
8293,-43.884016,-19.641878,-43.873252,-19.640948,1615,242,,,,,1614.61,242.42
8294,-43.884016,-19.641878,-43.876184,-19.642382,1141,168,,,,,1140.9,167.58
8295,-43.884016,-19.641878,-43.86873,-19.648669,2248,278,,,,,2247.83,278.37
8296,-43.884016,-19.641878,-43.873966,-19.648314,1412,159,,,,,1411.61,158.59
8297,-43.884016,-19.641878,-43.876366,-19.648344,1241,168,,,,,1241.47,168.28
8298,-43.884016,-19.641878,-43.878041,-19.645779,1015,134,,,,,1015.08,134.02
8299,-43.884016,-19.641878,-43.880367,-19.645593,721,97,,,,,720.64,97.17
8300,-43.884016,-19.641878,-43.882307,-19.646324,855,97,,,,,854.56,96.65
8301,-43.884016,-19.641878,-43.864303,-19.65104,2603,278,,,,,2602.98,277.72
8302,-43.884016,-19.641878,-43.86371,-19.6557,0,0,,,,,0,0
8303,-43.884016,-19.641878,-43.870096,-19.65158,0,0,,,,,0,0
8304,-43.884016,-19.641878,-43.870192,-19.656439,0,0,,,,,0,0
8305,-43.884016,-19.641878,-43.874499,-19.658941,0,0,,,,,0,0
8306,-43.884016,-19.641878,-43.866814,-19.665944,0,0,,,,,0,0
8307,-43.884016,-19.641878,-43.879443,-19.658127,0,0,,,,,0,0
8308,-43.884016,-19.641878,-43.880927,-19.656717,0,0,,,,,0,0
8309,-43.884016,-19.641878,-43.888359,-19.658404,0,0,,,,,0,0
8310,-43.884016,-19.641878,-43.88647,-19.655111,0,0,,,,,0,0
8311,-43.884016,-19.641878,-43.886717,-19.65247,0,0,,,,,0,0
8312,-43.884016,-19.641878,-43.89113,-19.650488,0,0,,,,,0,0
8313,-43.884016,-19.641878,-43.878139,-19.66958,0,0,,,,,0,0
8314,-43.884016,-19.641878,-43.891364,-19.672946,0,0,,,,,0,0
8315,-43.884016,-19.641878,-43.883149,-19.674229,0,0,,,,,0,0
8316,-43.884016,-19.641878,-43.888391,-19.679523,0,0,,,,,0,0
8317,-43.884016,-19.641878,-43.906471,-19.652702,0,0,,,,,0,0
8318,-43.884016,-19.641878,-43.899851,-19.645832,0,0,,,,,0,0
8319,-43.884016,-19.641878,-43.90252,-19.645469,0,0,,,,,0,0
8320,-43.884016,-19.641878,-43.906929,-19.652204,0,0,,,,,0,0
8321,-43.884016,-19.641878,-43.912985,-19.656827,0,0,,,,,0,0
8322,-43.884016,-19.641878,-43.914629,-19.672628,0,0,,,,,0,0
8323,-43.884016,-19.641878,-43.917691,-19.651919,0,0,,,,,0,0
8324,-43.884016,-19.641878,-43.909459,-19.651335,0,0,,,,,0,0
8325,-43.884016,-19.641878,-43.911272,-19.638229,0,0,,,,,0,0
8326,-43.884016,-19.641878,-43.903268,-19.637818,0,0,,,,,0,0
8327,-43.884016,-19.641878,-43.905692,-19.642052,0,0,,,,,0,0
8328,-43.884016,-19.641878,-43.903487,-19.64332,0,0,,,,,0,0
8329,-43.884016,-19.641878,-43.893801,-19.630253,0,0,,,,,0,0
8330,-43.884016,-19.641878,-43.895888,-19.633426,0,0,,,,,0,0
8331,-43.884016,-19.641878,-43.909745,-19.631956,0,0,,,,,0,0
8332,-43.884016,-19.641878,-43.919088,-19.634054,0,0,,,,,0,0
8333,-43.884016,-19.641878,-43.900854,-19.627733,0,0,,,,,0,0
8334,-43.884016,-19.641878,-43.902047,-19.620749,0,0,,,,,0,0
8335,-43.884016,-19.641878,-43.909035,-19.625593,0,0,,,,,0,0
8336,-43.884016,-19.641878,-43.90726,-19.609734,0,0,,,,,0,0
8337,-43.884016,-19.641878,-43.907581,-19.607453,0,0,,,,,0,0
8338,-43.884016,-19.641878,-43.910681,-19.597121,0,0,,,,,0,0
8339,-43.884016,-19.641878,-43.908365,-19.59731,0,0,,,,,0,0
8340,-43.884016,-19.641878,-43.904545,-19.599376,0,0,,,,,0,0
8341,-43.884016,-19.641878,-43.905956,-19.602944,0,0,,,,,0,0
8342,-43.884016,-19.641878,-43.90425,-19.607577,0,0,,,,,0,0
8343,-43.884016,-19.641878,-43.8562,-19.653379,0,0,,,,,0,0
8344,-43.884016,-19.641878,-43.855257,-19.664662,0,0,,,,,0,0
8345,-43.884016,-19.641878,-43.835004,-19.613325,0,0,,,,,0,0
8346,-43.884016,-19.641878,-43.931548,-19.633201,0,0,,,,,0,0
8347,-43.884016,-19.641878,-43.902263,-19.589971,0,0,,,,,0,0
8348,-43.884016,-19.641878,-43.904758,-19.587131,0,0,,,,,0,0
8349,-43.884016,-19.641878,-43.900299,-19.568602,0,0,,,,,0,0
8350,-43.884016,-19.641878,-43.91316,-19.648971,0,0,,,,,0,0
8351,-43.884016,-19.641878,-43.906578,-19.593924,0,0,,,,,0,0
8352,-43.884016,-19.641878,-43.906902,-19.593681,0,0,,,,,0,0
